sentence,verb,verb_idx,label
רם נתרצה בעבודת הקודש רוצו לטהר מזבח רבוע,הקודש,3,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,קרניו,1,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,שת,2,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,שבע,4,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,רץ,5,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,בעד,6,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,שעיר,7,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,ואז,9,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,היטה,10,0
רבוע קרניו שת בטוהר שבע רץ בעד שעיר צוק ואז היטה רחש,רחש,11,0
רחש שם בשפה לרוצה יראיו ריצה כאיילת וערך ווידוי,רחש,0,0
רחש שם בשפה לרוצה יראיו ריצה כאיילת וערך ווידוי,שם,1,0
רחש שם בשפה לרוצה יראיו ריצה כאיילת וערך ווידוי,בשפה,2,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,תפילה,0,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,שת,1,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,קול,2,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,שעיר,4,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,חלב,7,0
תפילה שת קול ושילח שעיר שב והקטיר חלב שיי,שיי,8,0
שי נתנן בקלע והוציאן לשרף שב לקרוא בספר שמונה,שי,0,0
שי נתנן בקלע והוציאן לשרף שב לקרוא בספר שמונה,בקלע,2,0
שי נתנן בקלע והוציאן לשרף שב לקרוא בספר שמונה,בספר,7,0
שמונה עטה וטבל וקידש שאירו סיפג ועטה שמונה,עטה,1,0
שמונה עטה וטבל וקידש שאירו סיפג ועטה שמונה,שאירו,4,0
שמונה עטה וטבל וקידש שאירו סיפג ועטה שמונה,ועטה,6,0
שמונה נעטף וקידש יד ורגל שב עוד וערך תמידים,יד,3,0
שמונה נעטף וקידש יד ורגל שב עוד וערך תמידים,עוד,6,0
שמונה נעטף וקידש יד ורגל שב עוד וערך תמידים,תמידים,8,0
תמידים תר להגיש וטבל וקידש תימר סמים וקידש בבגדי תפארת,תמידים,0,0
תמידים תר להגיש וטבל וקידש תימר סמים וקידש בבגדי תפארת,סמים,6,0
תמידים תר להגיש וטבל וקידש תימר סמים וקידש בבגדי תפארת,בבגדי,8,0
תמידים תר להגיש וטבל וקידש תימר סמים וקידש בבגדי תפארת,תפארת,9,0
תפארת נואיו קידש וטבל ועטה פז תר עוד וקידש הבהיק תארו,תפארת,0,0
תפארת נואיו קידש וטבל ועטה פז תר עוד וקידש הבהיק תארו,ועטה,4,0
תפארת נואיו קידש וטבל ועטה פז תר עוד וקידש הבהיק תארו,פז,5,0
תפארת נואיו קידש וטבל ועטה פז תר עוד וקידש הבהיק תארו,עוד,7,0
תארו אז הצהיל בהקטירו קטורת תמיד נר היטיב וקידש תכלית,אז,1,0
תארו אז הצהיל בהקטירו קטורת תמיד נר היטיב וקידש תכלית,תמיד,5,0
תארו אז הצהיל בהקטירו קטורת תמיד נר היטיב וקידש תכלית,נר,6,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,כל,1,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,פועל,2,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,עטה,3,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,כסות,4,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,חול,5,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,תמימים,6,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,בכבוד,8,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,לנוויהו,9,1
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,בשלום,10,0
תכלית כל פועל עטה כסות חול תמימים ליווהו בכבוד לנוויהו בשלום לעת ערב,ערב,12,0
אין לנו מזבח לכפר בעבור כי רבו חטאינו,אין,0,0
אין לנו מזבח לכפר בעבור כי רבו חטאינו,לנו,1,0
אין לנו מזבח לכפר בעבור כי רבו חטאינו,כי,5,0
אין לנו מזבח לכפר בעבור כי רבו חטאינו,חטאינו,7,0
בטלו תמידנו ועמם בטל משוש לבנו,בטל,3,0
בטלו תמידנו ועמם בטל משוש לבנו,משוש,4,0
בטלו תמידנו ועמם בטל משוש לבנו,לבנו,5,0
גילה אין בימינו גולה גלת בימינו,גילה,0,0
גילה אין בימינו גולה גלת בימינו,אין,1,0
גילה אין בימינו גולה גלת בימינו,גולה,3,0
דם זבחים פסק ועל אבנים דמנו שפך,דם,0,0
דם זבחים פסק ועל אבנים דמנו שפך,ועל,3,0
דם זבחים פסק ועל אבנים דמנו שפך,דמנו,5,1
דם זבחים פסק ועל אבנים דמנו שפך,שפך,6,1
הוד כהונה אזל מנו וזיו חכמה נטל מנו,הוד,0,0
הוד כהונה אזל מנו וזיו חכמה נטל מנו,כהונה,1,0
הוד כהונה אזל מנו וזיו חכמה נטל מנו,אזל,2,1
הוד כהונה אזל מנו וזיו חכמה נטל מנו,מנו,3,0
הוד כהונה אזל מנו וזיו חכמה נטל מנו,חכמה,5,0
הוד כהונה אזל מנו וזיו חכמה נטל מנו,מנו,7,0
ועל כי אין לנו שלמים לכן שלום אין לנו,ועל,0,0
ועל כי אין לנו שלמים לכן שלום אין לנו,כי,1,0
ועל כי אין לנו שלמים לכן שלום אין לנו,אין,2,0
ועל כי אין לנו שלמים לכן שלום אין לנו,לנו,3,0
ועל כי אין לנו שלמים לכן שלום אין לנו,שלמים,4,0
ועל כי אין לנו שלמים לכן שלום אין לנו,שלום,6,0
ועל כי אין לנו שלמים לכן שלום אין לנו,אין,7,0
ועל כי אין לנו שלמים לכן שלום אין לנו,לנו,8,0
זריקה אין לנו להזות ואנו כנדה ואין מלנקות,אין,1,0
זריקה אין לנו להזות ואנו כנדה ואין מלנקות,לנו,2,0
זריקה אין לנו להזות ואנו כנדה ואין מלנקות,ואנו,4,0
זריקה אין לנו להזות ואנו כנדה ואין מלנקות,ואין,6,0
חדלו מקריבנו ומנגדנו עמדו קרובינו,חדלו,0,0
חדלו מקריבנו ומנגדנו עמדו קרובינו,עמדו,3,0
טורי אבן אין לנו טרח אדום תמיד בנו,אבן,1,0
טורי אבן אין לנו טרח אדום תמיד בנו,אין,2,0
טורי אבן אין לנו טרח אדום תמיד בנו,לנו,3,0
טורי אבן אין לנו טרח אדום תמיד בנו,אדום,5,0
טורי אבן אין לנו טרח אדום תמיד בנו,תמיד,6,0
טורי אבן אין לנו טרח אדום תמיד בנו,בנו,7,0
מעת שבתה מנחה לא נתן לכף רגל מנוחה,שבתה,1,0
מעת שבתה מנחה לא נתן לכף רגל מנוחה,מנחה,2,0
מעת שבתה מנחה לא נתן לכף רגל מנוחה,לא,3,1
מעת שבתה מנחה לא נתן לכף רגל מנוחה,נתן,4,1
מעת שבתה מנחה לא נתן לכף רגל מנוחה,לכף,5,1
מעת שבתה מנחה לא נתן לכף רגל מנוחה,רגל,6,1
מעת שבתה מנחה לא נתן לכף רגל מנוחה,מנוחה,7,1
ניחוח אין לרצון ונחלתנו נהפכה לרזון,ניחוח,0,0
ניחוח אין לרצון ונחלתנו נהפכה לרזון,אין,1,0
ניחוח אין לרצון ונחלתנו נהפכה לרזון,לרזון,5,1
סר מנו לחם הפנים ובנפשנו נביא לחמנו,מנו,1,0
סר מנו לחם הפנים ובנפשנו נביא לחמנו,לחם,2,0
סר מנו לחם הפנים ובנפשנו נביא לחמנו,ובנפשנו,4,1
סר מנו לחם הפנים ובנפשנו נביא לחמנו,נביא,5,1
סר מנו לחם הפנים ובנפשנו נביא לחמנו,לחמנו,6,1
עולה אין לעלות לזאת ירדנו ולא עלינו,עולה,0,0
עולה אין לעלות לזאת ירדנו ולא עלינו,אין,1,0
עולה אין לעלות לזאת ירדנו ולא עלינו,לעלות,2,0
עולה אין לעלות לזאת ירדנו ולא עלינו,ירדנו,4,1
עולה אין לעלות לזאת ירדנו ולא עלינו,ולא,5,0
עולה אין לעלות לזאת ירדנו ולא עלינו,עלינו,6,1
פאר לבושי כהן אין לנו ולובשי שקים משלו בנו,פאר,0,0
פאר לבושי כהן אין לנו ולובשי שקים משלו בנו,אין,3,0
פאר לבושי כהן אין לנו ולובשי שקים משלו בנו,לנו,4,0
פאר לבושי כהן אין לנו ולובשי שקים משלו בנו,בנו,8,0
צנצנת מן אין בימינו מר ולענה כל ימינו,מן,1,0
צנצנת מן אין בימינו מר ולענה כל ימינו,אין,2,0
צנצנת מן אין בימינו מר ולענה כל ימינו,מר,4,0
צנצנת מן אין בימינו מר ולענה כל ימינו,כל,6,0
צנצנת מן אין בימינו מר ולענה כל ימינו,ימינו,7,0
קרנות עשר נגדעו ממנו קרן עשירית רודה בנו,עשר,1,0
קרנות עשר נגדעו ממנו קרן עשירית רודה בנו,ממנו,3,0
קרנות עשר נגדעו ממנו קרן עשירית רודה בנו,קרן,4,1
קרנות עשר נגדעו ממנו קרן עשירית רודה בנו,עשירית,5,1
קרנות עשר נגדעו ממנו קרן עשירית רודה בנו,בנו,7,0
רחיצה וקדוש קטנו ואיך נרחץ מצואתנו,וקדוש,1,0
רחיצה וקדוש קטנו ואיך נרחץ מצואתנו,ואיך,3,0
רחיצה וקדוש קטנו ואיך נרחץ מצואתנו,נרחץ,4,1
רחיצה וקדוש קטנו ואיך נרחץ מצואתנו,מצואתנו,5,1
שי ואשם עברו מנו ואשמנו עברו ראשנו,שי,0,0
שי ואשם עברו מנו ואשמנו עברו ראשנו,עברו,2,0
שי ואשם עברו מנו ואשמנו עברו ראשנו,מנו,3,0
שי ואשם עברו מנו ואשמנו עברו ראשנו,עברו,5,1
שי ואשם עברו מנו ואשמנו עברו ראשנו,ראשנו,6,1
תמור היינו מעלה מעלה הננו מטה מטה,תמור,0,0
תמור היינו מעלה מעלה הננו מטה מטה,היינו,1,1
תמור היינו מעלה מעלה הננו מטה מטה,מעלה,2,1
תמור היינו מעלה מעלה הננו מטה מטה,מעלה,3,0
תמור היינו מעלה מעלה הננו מטה מטה,הננו,4,1
תמור היינו מעלה מעלה הננו מטה מטה,מטה,5,1
תמור היינו מעלה מעלה הננו מטה מטה,מטה,6,0
ארך אפים אתה,ארך,0,0
ארך אפים אתה,אפים,1,0
ארך אפים אתה,אתה,2,0
בעל הרחמים נקראת,בעל,0,0
גדולת רחמיך וחסדיך,רחמיך,1,0
דע עניו מקדם,עניו,1,0
דע עניו מקדם,מקדם,2,0
ובקש ציר בעדנו,ציר,1,1
זעק לפניך סלח נא,לפניך,1,0
זעק לפניך סלח נא,נא,3,0
טרדת רבתי עם,רבתי,1,0
טרדת רבתי עם,עם,2,0
ישבה בדד,בדד,1,0
כי העיזה מצח,כי,0,0
כי העיזה מצח,העיזה,1,1
