sentence,verb,verb_idx,label
יי מה רבו צרי,צרי,3,0
צאן הקרואה חבל,צאן,0,1
ועיר כינור ונבל,ועיר,0,1
ועיר כינור ונבל,כינור,1,1
ועיר כינור ונבל,ונבל,2,1
מי ישער כל ההבל,מי,0,0
מי ישער כל ההבל,כל,2,0
שעשו לי כשדים ובבל,לי,1,0
שעשו לי כשדים ובבל,כשדים,2,0
רבים קמים עלי,רבים,0,0
רבים קמים עלי,עלי,2,0
קרבו כותים עדי,עדי,2,0
לרפות ידי,לרפות,0,1
לרפות ידי,ידי,1,1
מבנין יסודיי,מבנין,0,1
מבנין יסודיי,יסודיי,1,1
ותר שמשי לאבד ידידיי,ותר,0,1
ותר שמשי לאבד ידידיי,לאבד,2,0
במלכות פרס ומדיי,פרס,1,0
יי מה רבו צרי,יי,0,0
יי מה רבו צרי,מה,1,0
יי מה רבו צרי,צרי,3,0
כבא ממערב זדון,זדון,2,0
ויהי כל העם נדון,ויהי,0,0
ויהי כל העם נדון,כל,1,0
ויהי כל העם נדון,העם,2,0
רבים קמים עלי,רבים,0,0
רבים קמים עלי,עלי,2,0
שיממו מקום הדום,הדום,2,0
ואחשה ואדום,ואדום,1,0
כי נדמיתי כסדום,כי,0,0
אל תשכח צח ואדום,אל,0,0
אל תשכח צח ואדום,צח,2,1
אל תשכח צח ואדום,ואדום,3,1
מה שעשת לי בת אדום,מה,0,0
מה שעשת לי בת אדום,לי,2,0
מה שעשת לי בת אדום,בת,3,1
מה שעשת לי בת אדום,אדום,4,1
יי מה רבו צרי,יי,0,0
יי מה רבו צרי,מה,1,0
יי מה רבו צרי,צרי,3,0
שועלים ותעלולים,שועלים,0,0
רבים קמים עלי,רבים,0,0
רבים קמים עלי,עלי,2,0
פקוד על כולם,פקוד,0,0
פקוד על כולם,על,1,0
יום הבא ישכלם,יום,0,0
נקם יסכלם,נקם,0,0
חשש להבה יאכלם,להבה,1,0
הן כל הגוים כאין כולם,כל,1,0
אכן שלוש אותות,שלוש,1,0
אכן שלוש אותות,אותות,2,0
ברית מילה,ברית,0,0
ודת לקשור לאות,לקשור,1,0
ומנוח אות,אות,1,0
גוזרו שלושתן במדבר,גוזרו,0,0
גוזרו שלושתן במדבר,במדבר,2,0
ואין לאומות בהם דבר,ואין,0,0
ואין לאומות בהם דבר,בהם,2,0
ואין לאומות בהם דבר,דבר,3,0
כי לא נאוה לכסיל כבוד,כי,0,1
כי לא נאוה לכסיל כבוד,לא,1,1
כי לא נאוה לכסיל כבוד,נאוה,2,1
כי לא נאוה לכסיל כבוד,לכסיל,3,1
כי לא נאוה לכסיל כבוד,כבוד,4,1
חכמים ינחלו כבוד,ינחלו,1,1
חכמים ינחלו כבוד,כבוד,2,1
להקדיש למלך הכבוד קדוש,להקדיש,0,0
להקדיש למלך הכבוד קדוש,למלך,1,1
להקדיש למלך הכבוד קדוש,הכבוד,2,1
להקדיש למלך הכבוד קדוש,קדוש,3,0
דת אות היא לעולם,דת,0,0
דת אות היא לעולם,אות,1,0
דת אות היא לעולם,היא,2,0
דת אות היא לעולם,לעולם,3,0
וירא מצוה היא ישולם,מצוה,1,0
וירא מצוה היא ישולם,היא,2,0
הלא כתבתי לך שלישים,לך,2,0
הלא כתבתי לך שלישים,שלישים,3,0
והוסיפו להחמיר יום מימים,יום,2,0
והוסיפו להחמיר יום מימים,מימים,3,0
הט אזנך ושמע דברי חכמים,הט,0,0
הט אזנך ושמע דברי חכמים,אזנך,1,0
הט אזנך ושמע דברי חכמים,דברי,3,0
כי לא נאוה לכסיל כבוד,כי,0,1
כי לא נאוה לכסיל כבוד,לא,1,1
כי לא נאוה לכסיל כבוד,נאוה,2,1
כי לא נאוה לכסיל כבוד,לכסיל,3,1
כי לא נאוה לכסיל כבוד,כבוד,4,1
חכמים ינחלו כבוד,ינחלו,1,1
חכמים ינחלו כבוד,כבוד,2,1
להקדיש למלך הכבוד קדוש,להקדיש,0,1
להקדיש למלך הכבוד קדוש,למלך,1,1
להקדיש למלך הכבוד קדוש,הכבוד,2,1
להקדיש למלך הכבוד קדוש,קדוש,3,0
ולא תעשה כל מלאכה,ולא,0,0
ולא תעשה כל מלאכה,תעשה,1,0
ולא תעשה כל מלאכה,כל,2,0
אדם אומר ויכולו,אדם,0,0
אדם אומר ויכולו,אומר,1,0
ידיהם בו יעלו,ידיהם,0,1
ידיהם בו יעלו,בו,1,1
ידיהם בו יעלו,יעלו,2,1
ובין לצוהר ועד מנחה מקנחין,ובין,0,0
ובין לצוהר ועד מנחה מקנחין,ועד,2,0
ובין לצוהר ועד מנחה מקנחין,מנחה,3,0
וכל היום כוסות מצחצחין,וכל,0,0
וכל היום כוסות מצחצחין,היום,1,0
כי לא נאוה לכסיל כבוד,כי,0,1
כי לא נאוה לכסיל כבוד,לא,1,1
כי לא נאוה לכסיל כבוד,נאוה,2,1
כי לא נאוה לכסיל כבוד,לכסיל,3,1
כי לא נאוה לכסיל כבוד,כבוד,4,1
חכמים ינחלו כבוד,ינחלו,1,1
חכמים ינחלו כבוד,כבוד,2,1
להקדיש למלך הכבוד קדוש,להקדיש,0,0
להקדיש למלך הכבוד קדוש,למלך,1,1
להקדיש למלך הכבוד קדוש,הכבוד,2,1
להקדיש למלך הכבוד קדוש,קדוש,3,0
יבורך אשר זאת יקיימנה,אשר,1,0
יבורך אשר זאת יקיימנה,זאת,2,0
והעובר על זאת מהנה,על,1,0
והעובר על זאת מהנה,זאת,2,0
יכרת יי לאיש אשר יעשנה,יי,1,0
יכרת יי לאיש אשר יעשנה,לאיש,2,0
יכרת יי לאיש אשר יעשנה,אשר,3,0
כי פרע מוסר ותוכחת,כי,0,0
כי פרע מוסר ותוכחת,מוסר,2,0
כלל גדול האומר בנחת,גדול,1,0
הן ארבעים חסר אחת,חסר,2,0
חייב על כל אחת ואחת,על,1,0
חייב על כל אחת ואחת,כל,2,0
והלוקה יפדה משחת,משחת,2,0
כי לא נאוה לכסיל כבוד,כי,0,1
כי לא נאוה לכסיל כבוד,לא,1,1
כי לא נאוה לכסיל כבוד,נאוה,2,1
כי לא נאוה לכסיל כבוד,לכסיל,3,1
כי לא נאוה לכסיל כבוד,כבוד,4,1
חכמים ינחלו כבוד,ינחלו,1,1
חכמים ינחלו כבוד,כבוד,2,1
להקדיש למלך הכבוד קדוש,להקדיש,0,0
להקדיש למלך הכבוד קדוש,למלך,1,1
להקדיש למלך הכבוד קדוש,הכבוד,2,1
להקדיש למלך הכבוד קדוש,קדוש,3,0
ולהוציא יין חבית פותחין,יין,1,0
ופוסקין צדקה לאורחין,צדקה,1,0
טוב הכנסת אורח ורש,טוב,0,0
טוב הכנסת אורח ורש,אורח,2,0
מהשכמת בית המדרש,בית,1,0
ותיק תפילין עם התפילין,ותיק,0,0
ותיק תפילין עם התפילין,עם,2,0
ושלוש סעודות מן האוכלין,מן,2,0
כי לא נאוה לכסיל כבוד,כי,0,1
כי לא נאוה לכסיל כבוד,לא,1,1
כי לא נאוה לכסיל כבוד,נאוה,2,1
כי לא נאוה לכסיל כבוד,לכסיל,3,1
כי לא נאוה לכסיל כבוד,כבוד,4,1
חכמים ינחלו כבוד,ינחלו,1,1
חכמים ינחלו כבוד,כבוד,2,1
להקדיש למלך הכבוד קדוש,להקדיש,0,0
להקדיש למלך הכבוד קדוש,למלך,1,1
להקדיש למלך הכבוד קדוש,הכבוד,2,1
להקדיש למלך הכבוד קדוש,קדוש,3,0
עוד נוצר מצוה זו בלי תהפוכות,עוד,0,0
עוד נוצר מצוה זו בלי תהפוכות,נוצר,1,0
עוד נוצר מצוה זו בלי תהפוכות,מצוה,2,0
עוד נוצר מצוה זו בלי תהפוכות,בלי,4,0
קוממיות הולך בתהלוכות,הולך,1,0
ומתברך בעשרים ואבע ברכות,ברכות,3,0
פוסק ומשך יד לא ימוט ולא יכסה,ומשך,1,1
פוסק ומשך יד לא ימוט ולא יכסה,יד,2,1
פוסק ומשך יד לא ימוט ולא יכסה,לא,3,0
פוסק ומשך יד לא ימוט ולא יכסה,ימוט,4,0
פוסק ומשך יד לא ימוט ולא יכסה,ולא,5,0
פוסק ומשך יד לא ימוט ולא יכסה,יכסה,6,0
בצל שכינה יחסה,בצל,0,1
בצל שכינה יחסה,שכינה,1,1
בצל שכינה יחסה,יחסה,2,1
גדול המעשה יותר מן העושה,גדול,0,0
גדול המעשה יותר מן העושה,מן,3,0
גדול המעשה יותר מן העושה,העושה,4,0
צר שלוש מאות ועשרים וארבעה ושליש,צר,0,0
צר שלוש מאות ועשרים וארבעה ושליש,שלוש,1,0
צר שלוש מאות ועשרים וארבעה ושליש,מאות,2,0
בשעת חידושו ועד מליאתו להפליש,ועד,2,0
ארבעה עשר יום ושמונה עשרה שעות ושליש,ארבעה,0,0
ארבעה עשר יום ושמונה עשרה שעות ושליש,עשר,1,0
ארבעה עשר יום ושמונה עשרה שעות ושליש,יום,2,0
ארבעה עשר יום ושמונה עשרה שעות ושליש,עשרה,4,0
ארבעה עשר יום ושמונה עשרה שעות ושליש,שעות,5,0
הן כולם הכין נאור,הכין,2,0
הן כולם הכין נאור,נאור,3,0
להבדיל בין חושך לאור,בין,1,0
להבדיל בין חושך לאור,לאור,3,0
להודיע כי הוא יוצר אור קדוש,כי,1,0
להודיע כי הוא יוצר אור קדוש,הוא,2,0
להודיע כי הוא יוצר אור קדוש,יוצר,3,0
להודיע כי הוא יוצר אור קדוש,אור,4,0
להודיע כי הוא יוצר אור קדוש,קדוש,5,0
אלי מן החור יד תשלח,אלי,0,1
אלי מן החור יד תשלח,מן,1,1
אלי מן החור יד תשלח,החור,2,1
אלי מן החור יד תשלח,יד,3,1
אלי מן החור יד תשלח,תשלח,4,1
בכיר משמר חזיר ממליח,משמר,1,0
בכיר משמר חזיר ממליח,חזיר,2,0
דפקינו בצדק יד למלאך שולח,דפקינו,0,1
דפקינו בצדק יד למלאך שולח,בצדק,1,1
דפקינו בצדק יד למלאך שולח,יד,2,1
הגה אורך ואמתך שליח,הגה,0,1
הגה אורך ואמתך שליח,אורך,1,1
הגה אורך ואמתך שליח,ואמתך,2,1
הגה אורך ואמתך שליח,שליח,3,1
ואליהו הנביא שליח,שליח,2,0
זכור ברצון חזיר ממליח,זכור,0,0
זכור ברצון חזיר ממליח,ברצון,1,0
זכור ברצון חזיר ממליח,חזיר,2,0
חבויי קברות בטל לחליח,חבויי,0,1
חבויי קברות בטל לחליח,קברות,1,1
חבויי קברות בטל לחליח,בטל,2,0
טבח שית בעמלק להדיח,שית,1,0
טבח שית בעמלק להדיח,להדיח,3,0
כנס משמר חזיר ממליח,משמר,1,0
כנס משמר חזיר ממליח,חזיר,2,0
להקדישך במקהלות צולע,במקהלות,1,0
להקדישך במקהלות צולע,צולע,2,0
משנאינו מגיר כקדוח,משנאינו,0,1
משנאינו מגיר כקדוח,מגיר,1,1
משנאינו מגיר כקדוח,כקדוח,2,1
נפוצי עניה תקבץ ותניח,נפוצי,0,1
נפוצי עניה תקבץ ותניח,עניה,1,1
נפוצי עניה תקבץ ותניח,תקבץ,2,0
סגיב חזיר ממליח,חזיר,1,0
עולת שבת אעשה ואנוח,שבת,1,0
פרא ומכרסם האניח,פרא,0,1
פרא ומכרסם האניח,ומכרסם,1,1
פרא ומכרסם האניח,האניח,2,1
צבאות ישראל הניח,צבאות,0,0
צבאות ישראל הניח,ישראל,1,0
קרא למשמר חזיר ממליח,קרא,0,0
קרא למשמר חזיר ממליח,למשמר,1,0
קרא למשמר חזיר ממליח,חזיר,2,0
רצינו ריח ניחוח,רצינו,0,1
רצינו ריח ניחוח,ריח,1,1
רצינו ריח ניחוח,ניחוח,2,1
שלימים נהיה כאיש מצליח,שלימים,0,1
שלימים נהיה כאיש מצליח,נהיה,1,1
שלימים נהיה כאיש מצליח,כאיש,2,1
שלימים נהיה כאיש מצליח,מצליח,3,1
תטע משמר חזיר ממליח,תטע,0,0
תטע משמר חזיר ממליח,משמר,1,0
תטע משמר חזיר ממליח,חזיר,2,0
תוקף הודיה לך נפציח,לך,2,0
פינת יקרת כונן לקרבן מליח,פינת,0,1
פינת יקרת כונן לקרבן מליח,יקרת,1,1
פינת יקרת כונן לקרבן מליח,כונן,2,0
יה נחם ציון עת שמים תמליח,נחם,1,1
יה נחם ציון עת שמים תמליח,ציון,2,1
יה נחם ציון עת שמים תמליח,עת,3,0
יה נחם ציון עת שמים תמליח,שמים,4,1
יה נחם ציון עת שמים תמליח,תמליח,5,1
סלל דרך חזיר ממליח,סלל,0,0
סלל דרך חזיר ממליח,דרך,1,0
סלל דרך חזיר ממליח,חזיר,2,0
תעטרינו ברכה ושלום עד בלי ירח,תעטרינו,0,1
תעטרינו ברכה ושלום עד בלי ירח,ברכה,1,1
תעטרינו ברכה ושלום עד בלי ירח,ושלום,2,1
תעטרינו ברכה ושלום עד בלי ירח,עד,3,0
תעטרינו ברכה ושלום עד בלי ירח,בלי,4,0
ויאמר אלוהים ישרצו המים,אלוהים,1,0
ויאמר אלוהים ישרצו המים,המים,3,0
אברה להעיף באויר שמים,אברה,0,1
אברה להעיף באויר שמים,להעיף,1,1
אברה להעיף באויר שמים,באויר,2,1
אברה להעיף באויר שמים,שמים,3,1
בחמישי פרו פץ לשטי מים,מים,4,0
למגן מטהרי באש ובמים,מטהרי,1,1
למגן מטהרי באש ובמים,באש,2,1
למגן מטהרי באש ובמים,ובמים,3,1
שרץ נפש חיה,נפש,1,0
בחמישי יקר טהורים לאום נחויה,יקר,1,0
בחמישי יקר טהורים לאום נחויה,טהורים,2,0
בחמישי יקר טהורים לאום נחויה,לאום,3,1
בחמישי יקר טהורים לאום נחויה,נחויה,4,1
להזיל לה טללי תחיה,לה,1,0
להזיל לה טללי תחיה,טללי,2,1
להזיל לה טללי תחיה,תחיה,3,1
ויברא אלוהים את התנינים,אלוהים,1,0
ויברא אלוהים את התנינים,את,2,0
